rid,stable_id,joke,joke_cleaned,word_count,topic,topic_all_nouns,combo_key,combo_freq
469279,a569782a2a5ce0f4dc44b768617441f295f24a46,"Why does a chicken coop only have two doors? If it had four, it'd be a chicken sedan!","why does a chicken coop only have two doors ? if it had four , it'd be a chicken sedan !",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
478246,a88e4a20f831348e7164afa5ae172a6dae8961d5,"Why does a chicken coop only have 2 doors? Because if it had 4, it would be a chicken sedan.","why does a chicken coop only have 2 doors ? because if it had 4 , it would be a chicken sedan .",23,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
497839,af73de25266741b61b02e02acf2790e5adb389ee,"Why do chicken coops only have two doors? If they had four doors, they'd be chicken sedans.","why do chicken coops only have two doors ? if they had four doors , they'd be chicken sedans .",20,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
500593,b06f7bf698c4cba93d5a05f49ebd22c611bfb85a,"Why do chicken coops have 2 doors? Because if it had 4, it would be a chicken sedan.","why do chicken coops have 2 doors ? because if it had 4 , it would be a chicken sedan .",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
502637,b125f90f09f1d1c8c5b1ce2cdbcab58270fd084e,Why do chicken coops only have two doors? Because if they had four it'd be a chicken sedan.,why do chicken coops only have two doors ? because if they had four it'd be a chicken sedan .,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
507615,b2e3bf36b7c8863b4b96114bbbb7d7785354033e,"Why does a chicken coop only have 2 doors? Because if it had 4 doors, it would be a chicken sedan.","why does a chicken coop only have 2 doors ? because if it had 4 doors , it would be a chicken sedan .",24,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
510745,b40538dc2fad3ce3577cb303b772a54e3eebdf22,Why chicken coop only have two doors? If it has 4 doors it would be chicken sedan,why chicken coop only have two doors ? if it has 4 doors it would be chicken sedan,18,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
511276,b431de6f9cb87b8ce7f54709f51953a1225fff1b,"Why do chicken coops only have two doors? because if they had 4 doors, they'd be chicken sedans.","why do chicken coops only have two doors ? because if they had 4 doors , they'd be chicken sedans .",21,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
520126,b7575e1067c2603556432cb16c6ff30d9a95d6a2,"Why does a chicken coop have two doors — Because if it had 4, it would be a chicken sedan","why does a chicken coop have two doors because if it had 4 , it would be a chicken sedan",20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
520347,b768ed931d131c1098c3459e7ab83246b25aca69,Why do chicken coops only have 2 doors — If it had 4 itd be a sedan,why do chicken coops only have 2 doors if it had 4 itd be a sedan,16,"coop, door, sedan","chicken, sedan, coop, door","chicken, coop, door, sedan",157
522371,b821ce11d4c4cf028be84aa4a458d24f96834c9c,"Why do chicken coops have 2 doors? Because if there were 4, it would be called a Chicken Sedan.","why do chicken coops have 2 doors ? because if there were 4 , it would be called a chicken sedan .",22,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
522404,b824e4f4cb52180ace8e68f8cb0a7a7562742af5,Why do Chicken Coops have only 2 doors? Because if they had four doors it Would be called a Chicken sedan.,why do chicken coops have only 2 doors ? because if they had four doors it would be called a chicken sedan .,23,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
528965,ba75ff43ddcc0619d47f55e32b03febca19c5597,"Why do chicken coops have two doors? Because if they had four doors, they would be chicken sedans.","why do chicken coops have two doors ? because if they had four doors , they would be chicken sedans .",21,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
533064,bbe91ac81291f0a3f31a382a5f08fd1dd60c1892,"Why Does a chicken Coop only have two doors — Because if it had four doors, it would be a chicken Sedan","why does a chicken coop only have two doors because if it had four doors , it would be a chicken sedan",22,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
534453,bc64219b5668732d3e672ae9f282e80b04811407,"Why do chicken coops only have two doors? If they had four, they'd be chicken sedans","why do chicken coops only have two doors ? if they had four , they'd be chicken sedans",18,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
535790,bce0715ff2577e2dceaeb16e2b0780e089949d07,Why do chicken coops have 2 doors — Because if they had 4 they would be chicken sedans,why do chicken coops have 2 doors because if they had 4 they would be chicken sedans,17,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
538984,bdf78d9f3885e77a3c21fedae203c4508513772c,"Why do chicken coops have 2 doors? If they had 4, they would be a sedan!","why do chicken coops have 2 doors ? if they had 4 , they would be a sedan !",19,"coop, door, sedan","chicken, sedan, coop, door","chicken, coop, door, sedan",157
550638,c21aa09649dc9beac9cfc4d00eeefb80ad67d13b,Why does a chicken coop have two doors ? Because if had four doors it would be a chicken sedan!,why does a chicken coop have two doors ? because if had four doors it would be a chicken sedan !,21,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
565845,c76f5bf7eca68bed52448f2d118107bd53951df5,Why does a chicken coop only have 2 doors? Because if it had 4 doors it would be a chicken sedan.,why does a chicken coop only have 2 doors ? because if it had 4 doors it would be a chicken sedan .,23,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
570684,c92535028796d50957f82274d350e48607a78c69,Why do chicken coops only have two doors? Because if they had four they'd be called chicken sedans!,why do chicken coops only have two doors ? because if they had four they'd be called chicken sedans !,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
574974,caaf80c3cc693850a0f1e40165caf92ab300095a,Why does a chicken coop only have two doors? If it had four it'd be a sedan.,why does a chicken coop only have two doors ? if it had four it'd be a sedan .,19,"coop, door, sedan","chicken, sedan, coop, door","chicken, coop, door, sedan",157
578795,cc03121ff473778babff6b108b69864f28371025,"Why does a chicken coop only have two doors? If it had four, it'd be called a chicken sedan.","why does a chicken coop only have two doors ? if it had four , it'd be called a chicken sedan .",22,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
583156,cd83dfec2fabba81a16f374f9c1431808a3bf8a3,"Why do chicken coops only have two doors? Because if they had four, they would be chicken sedans!","why do chicken coops only have two doors ? because if they had four , they would be chicken sedans !",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
590595,d0181d08cc80e90d2de8184f1130bb866eb77ccb,Why do chicken coops have two doors — because if they had four they'd be chicken sedans,why do chicken coops have two doors because if they had four they'd be chicken sedans,16,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
591988,d08dcd7cf5740eecaa15bb0166e1aa982ef0be79,What do you call a chicken coop with 4 doors? A chicken sedan.,what do you call a chicken coop with 4 doors ? a chicken sedan .,15,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
592494,d0be1e788a3fc92a665625c2403e1f673a25a816,"Chicken Coop Why does a chicken coop have two doors? If it had four doors, it would be a chicken sedan.","chicken coop why does a chicken coop have two doors ? if it had four doors , it would be a chicken sedan .",24,"chicken, coop, door","chicken, coop, door, sedan","chicken, coop, door, sedan",157
593179,d0f8f5ad3f3fbb2a7f1853500c1ac946a3991808,Why do chicken coops have 2 doors Because if they had 4 doors they would be chicken sedans!,why do chicken coops have 2 doors because if they had 4 doors they would be chicken sedans !,19,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
600685,d3a9fb3125954ec6c54fcc3bff9c12b6207856c3,Why do chicken coops have 2 doors? Because if they had 4 they would be chicken sedans,why do chicken coops have 2 doors ? because if they had 4 they would be chicken sedans,18,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
602256,d43d0a2b560dca099c73e83a984a0a170269eff1,Why doesn't a chicken coop have four doors? Because if it did it would be a chicken sedan.,why doesn't a chicken coop have four doors ? because if it did it would be a chicken sedan .,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
603318,d49a5a3605e642de76306c57359c9beda627e46c,"Why do chicken coops have two doors? Because if it had four, it would be a chicken sedan.","why do chicken coops have two doors ? because if it had four , it would be a chicken sedan .",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
608795,d6916dec6ecc000a199740397f0d6f907d7ab979,"Why do chicken coops have two doors — Because if they had four, they'd be chicken sedans","why do chicken coops have two doors because if they had four , they'd be chicken sedans",17,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
614123,d872756e1fbffe8b092c2bafa6192935e29c6cd1,Why do chicken coops have 2 doors? Because if they had 4 doors it would be chicken sedans.,why do chicken coops have 2 doors ? because if they had 4 doors it would be chicken sedans .,20,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
618564,da07c7312b13163629180fa3d5ad0c79d571b175,Why does a chicken coop have two doors? If it had 4 doors it would be a sedan.,why does a chicken coop have two doors ? if it had 4 doors it would be a sedan .,20,"door, coop, sedan","door, chicken, sedan, coop","chicken, coop, door, sedan",157
621159,daebf677bda3f964efa53700188d60e387848e11,Why does a chicken coop have two doors — Because if it had four doors it would be a chicken sedan,why does a chicken coop have two doors because if it had four doors it would be a chicken sedan,20,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
633688,df510e30f27f2c1221f123ff3e30708ce71b7eb9,"Why do chicken coops only have 2 doors? Because if they had 4, they'd be chicken sedans","why do chicken coops only have 2 doors ? because if they had 4 , they'd be chicken sedans",19,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
635649,e0034b009e576a37fd3c82acde358102daa4c3dc,"Why does a chicken coop have two doors? Because if it had four doors, it would be a chicken sedan.","why does a chicken coop have two doors ? because if it had four doors , it would be a chicken sedan .",23,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
638348,e0ef4a1f48846495709fa683fda7f71ad1d9897b,"Why does a chicken coop have only 2 doors? Because if it would have had 4 doors, it would be called a chicken sedan","why does a chicken coop have only 2 doors ? because if it would have had 4 doors , it would be called a chicken sedan",26,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
639037,e130cc6498a1cb0a7655f440978e703ae45b3316,Why does a chicken coop have 2 doors? Because if it had four it would be a chicken sedan.,why does a chicken coop have 2 doors ? because if it had four it would be a chicken sedan .,21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
640552,e1b7419413c362804ae2e4a025615b06f5625b24,Why doesn't a chicken coop have four doors? If it had four it'd be a chicken sedan.,why doesn't a chicken coop have four doors ? if it had four it'd be a chicken sedan .,19,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
644561,e325fcf38680c12dd85d3c2c61366cef5590159e,"Why do chicken coops have only two doors — Because if they had four doors, they'd be chicken sedans","why do chicken coops have only two doors because if they had four doors , they'd be chicken sedans",19,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
646294,e3c4cae8b274941c44988e68ab7985e299e6fcc7,"Why do chicken coops only have 2 doors? Because if they had 4 doors, they would be called chicken sedans...","why do chicken coops only have 2 doors ? because if they had 4 doors , they would be called chicken sedans ...",23,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
646659,e3e33f63040111bb536c1279ba2306357cd25ee3,Do you know why chicken coops only have 2 doors and not 4 — Then it would be a chicken sedan,do you know why chicken coops only have 2 doors and not 4 then it would be a chicken sedan,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
655152,e6f38c77227bb2d04e51985cbdc5670a7834d402,Why does a chicken coop only have two doors. Because if it had four it would be a chicken sedan —,why does a chicken coop only have two doors . because if it had four it would be a chicken sedan,21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
659915,e8a06865b0edca7a7e980fc24577926b2098ee17,Why does a chicken coop have 2 doors? Because if it had 4 it would be a chicken sedan,why does a chicken coop have 2 doors ? because if it had 4 it would be a chicken sedan,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
661216,e914e8269afdcddddb7b3343479e9f980bc8a15d,Why does a chicken coop has two doors? If it had four doors it would be a chicken sedan,why does a chicken coop has two doors ? if it had four doors it would be a chicken sedan,20,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
661566,e932d24893cfac3e679391baf6fc907074c9e9d5,Why did the chicken coop have 2 doors? Because if it had 4 doors it would be a chicken sedan.,why did the chicken coop have 2 doors ? because if it had 4 doors it would be a chicken sedan .,22,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
664318,ea25860648c3307c124f5ed0cefbe590428ed0b5,"Why does a chicken coop have two doors? Because if it had four, it'd be a chicken sedan!","why does a chicken coop have two doors ? because if it had four , it'd be a chicken sedan !",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
666762,eb000762653fb789a1ea576648031cebe2b5a5d9,"A Chicken coop has two doors, what would it be called if it had four? A Chicken Sedan","a chicken coop has two doors , what would it be called if it had four ? a chicken sedan",20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
668197,eb7a7564af7de6fb34443e073e9de2d858abc397,Why does a chicken coop have 2 doors? Because if it had 4 it would be a sedan.,why does a chicken coop have 2 doors ? because if it had 4 it would be a sedan .,20,"coop, door, sedan","chicken, sedan, coop, door","chicken, coop, door, sedan",157
679311,ef525441ba18584737f0dfcfd92bf1fee091bc3d,Why do chicken coops only have two doors? Because if they had four they would be chicken sedans.,why do chicken coops only have two doors ? because if they had four they would be chicken sedans .,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
690056,f31d6fcc69b6f11d72720a0320049cfb3a8a6267,"Why does a chicken coop only have two doors? Because if it had four, it would be a chicken sedan!","why does a chicken coop only have two doors ? because if it had four , it would be a chicken sedan !",23,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
693742,f46fc2b8d2bb0cc04a96b40e33f2cf1af7fdeb79,Why does a chicken coop only have 2 doors? If it had 4 it'd be a chicken sedan.,why does a chicken coop only have 2 doors ? if it had 4 it'd be a chicken sedan .,20,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
699712,f675815926f005e0153e2ed22eb540dcdb5bd603,"Why do Chicken Coops have two doors? Because if they had four doors, they would be a chicken sedan. slaps knee","why do chicken coops have two doors ? because if they had four doors , they would be a chicken sedan . slaps knee",24,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
717172,fcaa3ad17fa849616eb9c9a143df5351405b906a,What do you call a chicken coop with four doors? A chicken sedan.,what do you call a chicken coop with four doors ? a chicken sedan .,15,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
721334,fe2364ef93c8aecf3efd2ce7a630c748845430bd,"Why does a chicken coop have two doors? If it had four, it would be a chicken sedan.","why does a chicken coop have two doors ? if it had four , it would be a chicken sedan .",21,"chicken, coop, door","chicken, sedan, coop, door","chicken, coop, door, sedan",157
722852,feaaba456c68a775c2102b5836a93c14fdd35a74,Why does a chicken coop have 2 doors? Because if it had 4 doors it would be a chicken Sedan!,why does a chicken coop have 2 doors ? because if it had 4 doors it would be a chicken sedan !,22,"door, chicken, coop","chicken, door, sedan, coop","chicken, coop, door, sedan",157
6438,025440abad3aa5a6304f1b27327facf457640a77,A blind man walks into a bar And a table... and a chair,a blind man walks into a bar and a table ...  and a chair,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
6439,025440abad3aa5a6304f1b27327facf457640a77,A blind man walks into a bar and a table...and a chair,a blind man walks into a bar and a table ... and a chair,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
9993,039cd8cbda3f01791ae9e479e72f170741d0d95f,A blind man walkes into a bar. And a table. And a chair,a blind man walkes into a bar . and a table . and a chair,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
11575,042ac417536a969952a660af5a4025c1aa19e76d,"A blind man walks into a bar Then into a chair, then into table.","a blind man walks into a bar then into a chair , then into table .",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
29944,0aaa79ed2786e9987fea69f8f18026f606aff8de,A blind man walks into a bar And then a chair. And then a table,a blind man walks into a bar and then a chair . and then a table,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
44080,0fb24eee1713376cad0a81a8165068dea8473cea,"A blind man walks into a bar... A blind man walks into a bar, then a table, then a chair...","a blind man walks into a bar ...  a blind man walks into a bar , then a table , then a chair ...",24,"man, bar, table","man, bar, table, chair","bar, chair, man, table",122
46778,10a2244609a5d8331dab0c9f87ca764c21c81a5c,A blind man walks into a bar... And a chair. And a table..,a blind man walks into a bar ...  and a chair . and a table ...,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
52224,128548e133327ec8754f2bd632a56337209e7575,"A blind man walks into a bar... Then a table, Then a chair.","a blind man walks into a bar ...  then a table , then a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
52319,128e817ecaf994e6b4261da40d9f2ca6c0b3ce1d,A blind man walks into a bar... and a table... and a chair... and several people...,a blind man walks into a bar ...  and a table ...  and a chair ...  and several people ...,20,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
57088,143fb4445a9440cb5e69f5916082a60fd8bcdd21,"There was this blind man right? He walked into a bar, then a table, then a chair.","there was this blind man right ? he walked into a bar , then a table , then a chair .",21,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
75687,1ab531ee3e65e338036588a100dfef8c78bb081c,A blind man walks into a bar and a table and a chair.,a blind man walks into a bar and a table and a chair .,14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
75854,1ac483dfa952fdea765964e6d72ac0d4ee316782,Bar Joke A blind man walks into a bar. Then a table. Then a chair.,bar joke a blind man walks into a bar . then a table . then a chair .,18,"bar, man, table","bar, table, chair, man","bar, chair, man, table",122
94156,2142c54bd554d24d7e845a0ceee309184e4a129a,"A blind man walks into a bar... ... Then in a table, then in a chair...","a blind man walks into a bar ...  then in a table , then in a chair ...",18,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
99279,230814b3bdda2456986a2e74d80fa2b12f5cd238,"A Blind man walks into a bar... ...into a table, into a chair..","a blind man walks into a bar ... into a table , into a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
104053,24b5624704ca9eb5613ecb6361f80360c634a50e,A blind man walks into a bar. then a chair.. and then a table.,a blind man walks into a bar . then a chair ...  and then a table .,17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
111091,272ec38705f91bb516f3207dce4bdf4014bf8ff3,So a blind man walks into a bar... and a chair.... and a table....,so a blind man walks into a bar ...  and a chair ...  and a table ...,17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
112506,27aca027a30453d662000b8e1d56b1e9de5998af,A blind man walks into a bar. And a table. And a chair.,a blind man walks into a bar . and a table . and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
114143,2842681e048fb7257a645042e13b854a1048ceb2,"A blind man walks into a bar And into a table,and into a chair,and people","a blind man walks into a bar and into a table , and into a chair , and people",19,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
117017,29461a06726f6e35a82d46411b31d99122b6d1d4,"A blind man walks into a bar... ... And a table, and a chair.","a blind man walks into a bar ...  and a table , and a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
124210,2bc4c47cfd102470d752ede4bf0fc0adb773560e,A blind man walks into a bar And a table. And a chair...,a blind man walks into a bar and a table . and a chair ...,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
126332,2c806aa095577f04137b88ea844ac985f729a3be,A blind man walks into a bar. And a chair. And a table.,a blind man walks into a bar . and a chair . and a table .,16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
129254,2d86a1355c0de39f689e1bf5f96e62b30109f8bd,"So a blind man walks into a bar... And then a chair, and then a table...","so a blind man walks into a bar ...  and then a chair , and then a table ...",19,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
138523,30d52f95d5552d9800848af2d3680e804ec5a9b3,"A blind man walks into a bar and into a chair, and a table..","a blind man walks into a bar and into a chair , and a table ...",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
140210,316d2f555c36858c08561305acc48ed9c4e5188d,"A blind man walked into a bar... And a table, and a chair","a blind man walked into a bar ...  and a table , and a chair",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
141654,31f3f5066c33d353025af331667b48401a656256,"A blind man walks into a bar and a chair, then a table...","a blind man walks into a bar and a chair , then a table ...",15,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
147068,33dce7c32916bd6cb93f41ecdc371fe2170011f2,"A blind man walks into a bar — and a table, and a chair, other people, etc","a blind man walks into a bar and a table , and a chair , other people , etc",19,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
151979,3597a052f18b3846a5ec83a9c1f604b37138fff2,A blind man walked into a bar — And the tables and chairs,a blind man walked into a bar and the tables and chairs,12,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
158194,37c16e984584e5ee3179ef96786ff1eb9d446be0,"A blind man walks into a bar... ... and table, and a chair","a blind man walks into a bar ...  and table , and a chair",14,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
160890,38bb353515be9a8e7573e914e1e0de7416b8c4ca,A blind man walks into a bar ..and into a table and a chair.,a blind man walks into a bar  ... and into a table and a chair .,16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
163320,399656a2e7cb4411817b9957d5e800a20b77a69c,"A blind man walks into a bar... then a chair, then a table.","a blind man walks into a bar ...  then a chair , then a table .",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
177176,3e7943179a3d80a8f4516f408642ec818fedfa3b,"A blind man walks into a bar... ... a table, and a chair.","a blind man walks into a bar ...  a table , and a chair .",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
178186,3ed43fbcae8dfce75e053d905ebd692bed642965,A blind man walks into a bar... And a table... And then a chair...,a blind man walks into a bar ...  and a table ...  and then a chair ...,17,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
186186,41a1cc71ae57fdbecce5a1cd1ebb275b8fdcea98,"A blind man walks into a bar... and into a table, and into a chair...","a blind man walks into a bar ...  and into a table , and into a chair ...",18,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
203452,47bfe4e99a6430f945816082ce26e41d4d38e81b,"A blind man walks into a bar... then a table, then finally a chair.","a blind man walks into a bar ...  then a table , then finally a chair .",17,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
210698,4a4deb1dc03e6d4584694431e21e7fe6582d1924,"A blind man walks into a bar and a chair, and a table","a blind man walks into a bar and a chair , and a table",14,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
214124,4b7ace72c6d5cae1c65f01384b9921dbe1609ad0,"Blind man walks into a bar... And a table, and a chair.","blind man walks into a bar ...  and a table , and a chair .",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
246226,56c9bd7b68fd870d513a9393c6dd3406a67331c1,"A blind man walked into a bar... ...and a table, and a chair.","a blind man walked into a bar ... and a table , and a chair .",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
252937,59220ba8831e05a9a08db6e931c63655cdf73f78,"A blind man walks into a bar... Then into a chair, then into a table.","a blind man walks into a bar ...  then into a chair , then into a table .",18,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
253800,5970d34d0a001526fd378f3f9374a20a04e916a1,"A blind man walks into a bar... Then a table, then a chair","a blind man walks into a bar ...  then a table , then a chair",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
257179,5aa4dd674605d0ae989507abbebf82d682b5adbd,"A blind man walks into a bar... And a table, and a chair....","a blind man walks into a bar ...  and a table , and a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
257180,5aa4dd674605d0ae989507abbebf82d682b5adbd,"A blind man walks into a bar... and a table, and a chair...","a blind man walks into a bar ...  and a table , and a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
257181,5aa4dd674605d0ae989507abbebf82d682b5adbd,"A blind man walks into a bar... .... and a table, and a chair...","a blind man walks into a bar ...  and a table , and a chair ...",16,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
261298,5c23937b4897737de77312535b66cef47b562966,"So a blind man walks into a bar and a table, and a chair","so a blind man walks into a bar and a table , and a chair",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
264320,5d3561bd710447b3ed3a9670a05530448534d9bb,A blind man walks into a bar.. a table and a chair,a blind man walks into a bar ...  a table and a chair,13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
270354,5f5d2848f5cd0e29b4807eb2a49c8634c5bde715,A blind man walks into a bar... ... and a table and a chair.,a blind man walks into a bar ...  and a table and a chair .,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
278426,6223dc643c60d0f6d20be063fbaad0a17a3a68d3,"A blind man walks into a bar... And a chair,and a table.","a blind man walks into a bar ...  and a chair , and a table .",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
278427,6223dc643c60d0f6d20be063fbaad0a17a3a68d3,"A blind man walks into a bar... ... and a chair, and a table.","a blind man walks into a bar ...  and a chair , and a table .",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
278428,6223dc643c60d0f6d20be063fbaad0a17a3a68d3,"A blind man walks into a bar... And a chair, and a table.","a blind man walks into a bar ...  and a chair , and a table .",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
281294,63215a1a1291fe0ffffca14e7cd38932fcebe5ae,"A blind man walked into a bar And a table, and a chair.","a blind man walked into a bar and a table , and a chair .",15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
285289,648e35938b4d0c18d5ea29f7fc6abfcbe26de357,A blind man walks into a bar. and a table.and some chairs,a blind man walks into a bar . and a table . and some chairs,15,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
289735,6622ed8d97e7cd073833cbd139abda86fc15f084,"So, a blind man walks into a bar... Then a table. Then a chair.","so , a blind man walks into a bar ...  then a table . then a chair .",18,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
302203,6a94eb0b5dbdede47b9fff6e3e4fd8957d01d819,A blind man walks into a bar... And a chair. And a table,a blind man walks into a bar ...  and a chair . and a table,15,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
313077,6e5b479d7164aa7e441c72e3ecf989c4a1bacce3,A blind man walks into a bar And a table — and a chair,a blind man walks into a bar and a table and a chair,13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
313078,6e5b479d7164aa7e441c72e3ecf989c4a1bacce3,A blind man walks into a bar and a table and a chair,a blind man walks into a bar and a table and a chair,13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
313079,6e5b479d7164aa7e441c72e3ecf989c4a1bacce3,A blind man walks into a bar — And a table and a chair,a blind man walks into a bar and a table and a chair,13,"man, bar, table","table, chair, man, bar","bar, chair, man, table",122
315047,6f0c0f15df559798acf72c079d977454f174000e,"A blind man walked into a bar Also into a chair, into a table...","a blind man walked into a bar also into a chair , into a table ...",16,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
326953,732c00e1715e47850667dfe166fd4a80fffb92aa,"A blind man walks into a bar And into a chair, and into a table..","a blind man walks into a bar and into a chair , and into a table ...",17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
327108,7338be7e2f27ebda6c020d232b47271d56f376c4,A blind man walks in to a bar... ...and a chair...and a table...,a blind man walks in to a bar ... and a chair ... and a table ...,17,"man, bar, chair","chair, table, man, bar","bar, chair, man, table",122
