rid,stable_id,joke,joke_cleaned,word_count,topic,topic_all_nouns,combo_key,combo_freq
528143,ba2fffff3313da3d83e100ff969174b0aabae0ac,So I bought some shoes from a drug dealer. I don't know what he laced it with but I've been tripping all day.,so i bought some shoes from a drug dealer . i don't know what he laced it with but i've been tripping all day .,25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
532109,bb9760a34d9b929ea165f2f8ae098eb87d4956fe,I bought some shoes from a drug dealer. I dont know what he laced them with but — I was tripping all day!,i bought some shoes from a drug dealer . i dont know what he laced them with but i was tripping all day !,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
532457,bbb6b20c31fb38d9828c706719c0a89271069df9,"I bought some shoes off a drug dealer. I don't know what he laced them with, but I've been trippin' all day","i bought some shoes off a drug dealer . i don't know what he laced them with , but i've been trippin'all day",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
532730,bbcccbebb7a3add1d3710c19845530c87564a4c1,"I bought some shoes from a drug dealer I don't know what he laced them with, but I've been tripping all day.","i bought some shoes from a drug dealer i don't know what he laced them with , but i've been tripping all day .",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
543086,bf68e12e61f7e111c399db5f5864915bcf398175,I bout some shoes from a drug dealer. I don't know what he laced them with. But I was tripping all day,i bout some shoes from a drug dealer . i don't know what he laced them with . but i was tripping all day,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
543661,bf9a22e0fef7280fca3b81a0a3a7425788ea760e,"I got shoes from a drug dealer once. I don't know what he laced them with, but — I was tripping all day.","i got shoes from a drug dealer once . i don't know what he laced them with , but i was tripping all day .",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
547075,c0d5cb9615ae959446a7307117ea9a2a93e82b82,Today I bought shoes from a drug dealer. I don't know what he laced them with but I've been tripping all day.,today i bought shoes from a drug dealer . i don't know what he laced them with but i've been tripping all day .,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
547193,c0e01b27f9063af6e2005526775301804310f1e7,"I bought shoes from a drug dealer... Don't know what he laced it with, but I've been tripping all day.","i bought shoes from a drug dealer ...  don't know what he laced it with , but i've been tripping all day .",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
547210,c0e125d87fec1c5b3951912d2b6cfc1317d1e814,"I bought some shoes from a drug dealer I don't know what he laced them with, but I've been tripping all day —","i bought some shoes from a drug dealer i don't know what he laced them with , but i've been tripping all day",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
547211,c0e125d87fec1c5b3951912d2b6cfc1317d1e814,"I bought some shoes from a drug dealer — I don't know what he laced them with, but I've been tripping all day","i bought some shoes from a drug dealer i don't know what he laced them with , but i've been tripping all day",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
547212,c0e125d87fec1c5b3951912d2b6cfc1317d1e814,"I bought some shoes from a drug dealer I don't know what he laced them with, but I've been tripping all day","i bought some shoes from a drug dealer i don't know what he laced them with , but i've been tripping all day",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
554412,c3683a9035d6f1d0c3b4c65c1a063d3398f17506,"I bought my shoes from a drug dealer... I dont know what he laced them with,but Ive been tripping all day.","i bought my shoes from a drug dealer ...  i dont know what he laced them with , but ive been tripping all day .",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
558159,c4bccb0a4cdb4ba6692d213527554eac6aa602ea,"I recently bought some shoes from a drug dealer. I don't know what he laced them with, but I've been tripping all day.","i recently bought some shoes from a drug dealer . i don't know what he laced them with , but i've been tripping all day .",26,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
562420,c63f1ab6babd32907b8b6e464b6daa89a586ea87,"One time I bought shoes from a drug dealer — I don't know what he laced them with, but I was tripping all day","one time i bought shoes from a drug dealer i don't know what he laced them with , but i was tripping all day",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
567473,c8022badee05a96bd9173dfe1c685b207b6b0baa,I bought some shoes from a drug dealer... I don't know what he laced them with but I've been tripping all day...,i bought some shoes from a drug dealer ...  i don't know what he laced them with but i've been tripping all day ...,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
567914,c82a7f7d61375f37d1b4e72ec66dc7ec7ab066d2,"I bought some shoes from a drug dealer. I don't know what he laced them with, but... I've been tripping all day","i bought some shoes from a drug dealer . i don't know what he laced them with , but ...  i've been tripping all day",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
581947,cd1acae7e70f6b1ef70b2edaa596df5a86b0318f,I bought some shoes of a drug dealer today I don't know what he laced them with but I've been tripping all day!,i bought some shoes of a drug dealer today i don't know what he laced them with but i've been tripping all day !,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
585277,ce3d04096ee982cfe9231ab53f674f3c950d6987,"I bought shoes from a drug dealer today. I don't know what he laced them with, but I've been tripping all day.","i bought shoes from a drug dealer today . i don't know what he laced them with , but i've been tripping all day .",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
587282,ceeb160685f2b1c78e7baf01ffd745ac2bca8d35,I bought some shoes from a drug dealer I'm Ng sure what he laced them with but I've been tripping all day,i bought some shoes from a drug dealer i'm ng sure what he laced them with but i've been tripping all day,22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
594192,d154df0d073fb0de39c5647a0719c45edd0ec8fe,I recently bought shoes from a drug dealer... I don't know what he laced them with but I've been tripping all day,i recently bought shoes from a drug dealer ...  i don't know what he laced them with but i've been tripping all day,23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
596138,d208af499f30c96d5224badc6ae78c8197abc222,"I bought some shoes from a drug dealer once — I don't know what he laced them with, but I was tripping all day","i bought some shoes from a drug dealer once i don't know what he laced them with , but i was tripping all day",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
605847,d584448dcfb9b51170bcfdc38104184563405de2,"So I bought some shoes from a drug dealer today. I don't know what he laced them with, but I've been tripping all day.","so i bought some shoes from a drug dealer today . i don't know what he laced them with , but i've been tripping all day .",27,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
611977,d7b0c08bbd08642eb100b1364780c1b0b565472d,"I bought some shoes off a drug dealer... I don't know what he laced them with, but I've been tripping all day","i bought some shoes off a drug dealer ...  i don't know what he laced them with , but i've been tripping all day",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
617924,d9cabff9e755ca8f654a07174f9b050bd49e624f,"Drugs I bought some shoes from a drug dealer. I don't know what he laced them with, but I've been tripping all day.","drugs i bought some shoes from a drug dealer . i don't know what he laced them with , but i've been tripping all day .",26,"drug, shoe, dealer","drug, dealer, shoe","dealer, drug, shoe",183
623260,dba655132fd8bb9065a5fd6be13fe1645c2b901b,"I bought some shoes from a drug dealer I don't know what they were laced with, but I've been tripping all day.","i bought some shoes from a drug dealer i don't know what they were laced with , but i've been tripping all day .",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
626376,dcbef7288eb3fee3777e453237be89971bdfd184,"A Drug Dealer I bought some shoes from a drug dealer. I don't know what he laced them with, but I've been tripping all day.","a drug dealer i bought some shoes from a drug dealer . i don't know what he laced them with , but i've been tripping all day .",28,"drug, dealer, shoe","dealer, drug, shoe","dealer, drug, shoe",183
628889,dda25e1669aa47f6918b6e81ea26d4e4a7783c04,"I bought some shoes from a drug dealer.. I don't know what he laced them with, but I've been tripping all day","i bought some shoes from a drug dealer ...  i don't know what he laced them with , but i've been tripping all day",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
628953,dda72e410cd24f7ce54005288113b16b436a2fd1,I brought some shoes from a drug dealer — I don't know what he laced them with but I've been tripping all day,i brought some shoes from a drug dealer i don't know what he laced them with but i've been tripping all day,22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
630421,de2a7df6b9b0b5b9b0f83a0debcb2701c577e331,"I bought some shoes from a drug dealer don't know what he laced them with, but — I was tripping all day!","i bought some shoes from a drug dealer don't know what he laced them with , but i was tripping all day !",23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
632433,dedeab02c20308921f0d030360f717d4cb549201,A drug dealer gave me shoes I wonder what their laced with,a drug dealer gave me shoes i wonder what their laced with,12,"drug, shoe, dealer","dealer, drug, shoe","dealer, drug, shoe",183
639216,e1405cd8920166ccb30fc21ac7768fdf80ea0ffa,My drug dealer sold me some shoes the other day... ...I dont know what he laced them with but Ive been tripping all day.,my drug dealer sold me some shoes the other day ... i dont know what he laced them with but ive been tripping all day .,26,"drug, shoe, dealer","dealer, drug, shoe","dealer, drug, shoe",183
643058,e298b74b8634e079f051027f701db408a2120c26,So my drug dealer got me these new shoes.. And I don't know what he laced them with.. But I've been tripping all day,so my drug dealer got me these new shoes ...  and i don't know what he laced them with ...  but i've been tripping all day,26,"drug, shoe, dealer","dealer, drug, shoe","dealer, drug, shoe",183
647555,e43249854cf1e0595a8a8168b0b0adca5ba9d966,"I bought some shoes from a drug dealer today.. I don't know what he laced them with, but I've been tripping all day!","i bought some shoes from a drug dealer today ...  i don't know what he laced them with , but i've been tripping all day !",26,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
648019,e45ec8eff16d060fafb654a4de3019b0f43d17a8,I Bought Some Shoes From a Drug Dealer I don't know what he laced them with but I have been tripping all day.,i bought some shoes from a drug dealer i don't know what he laced them with but i have been tripping all day .,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
658195,e808b4a4e717ba4e9270d5a7d71323f5b04fcd64,"I bought some shoes from a drug dealer. I don't know what he laced them with, but I was tripping all day.","i bought some shoes from a drug dealer . i don't know what he laced them with , but i was tripping all day .",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
661369,e921f47e03a77ced4d8aaa8b7526f50d8708d18c,I bought these shoes from a drug dealer I don't know what he laced them with but I've been tripping all day.,i bought these shoes from a drug dealer i don't know what he laced them with but i've been tripping all day .,23,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
663561,e9e4218441dc0663d2905bb4725d99c42fd1f089,I bought shoes from a drug dealer. I bought shoes from a drug dealer. I don't know what he laced them with but I've been tripping all day.,i bought shoes from a drug dealer . i bought shoes from a drug dealer . i don't know what he laced them with but i've been tripping all day .,31,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
666468,eae68963fd4ae5ecb821cddfe017d7cd5f42e1c4,"I bought some shoes from a drug dealer today I don't know what he laced them with, but I've been tripping all day","i bought some shoes from a drug dealer today i don't know what he laced them with , but i've been tripping all day",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
667285,eb2a37f7365040d6c868fb2cdf4d20bf1dc2eddd,I bought some shoes from a drug dealer — I dont know what he laced them with but I've been tripping all day,i bought some shoes from a drug dealer i dont know what he laced them with but i've been tripping all day,22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
680601,efc9bd4ed1edbc8edf6898559c99e41c49af9ccb,I bought some shoes from a drug dealer... I don't know what he laced them with but I've been tripping all day.,i bought some shoes from a drug dealer ...  i don't know what he laced them with but i've been tripping all day .,24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
685405,f1797661d88a91310fd82595ebab4642624ec26f,"I bought shoes from a drug dealer... ... don't know what he laced them with, but I've been trippin' all day.","i bought shoes from a drug dealer ...  don't know what he laced them with , but i've been trippin'all day .",22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
690574,f34c39d58698f13772eda14aab98e0c2c894bf38,Bough some shoes from my drug dealer. They were pretty nice,bough some shoes from my drug dealer . they were pretty nice,12,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
693754,f470c4b11e19c75db3f486947715da943d8ac48e,"I bought some shoes from a drug dealer... I don't know what he laced them with, but I've been tripping all day!","i bought some shoes from a drug dealer ...  i don't know what he laced them with , but i've been tripping all day !",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
695635,f50fea6ce0df9832d843b269a38ee2b23cfd368c,"I bought shoes from a drug dealer... I don't know what he laced it with,but I've been tripping all day.","i bought shoes from a drug dealer ...  i don't know what he laced it with , but i've been tripping all day .",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
698462,f606a85a3a4c8e0f3b48a2e360793a46f48467e2,"I bought some shoes from a drug dealer. I bought some shoes from a drug dealer. I don't know what he laced them with, but I've been tripping all day.","i bought some shoes from a drug dealer . i bought some shoes from a drug dealer . i don't know what he laced them with , but i've been tripping all day .",34,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
698872,f62ae0ac4958c3532a5a1869142aad2e0ed66f53,"Just bought some shoes from a drug dealer. I don't know what he laced them with, but I've been tripping all day.","just bought some shoes from a drug dealer . i don't know what he laced them with , but i've been tripping all day .",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
701677,f727897dbc115f838ef37ea6d2fbfe78d1014484,"I bought my shoes from a drug dealer... I don't know what he laced them with, but i've been tripping all day!","i bought my shoes from a drug dealer ...  i don't know what he laced them with , but i've been tripping all day !",25,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
712082,fada1aae78c39f85fc640accba5cbaaf0bd1264d,I bought some shoes from a drug dealer. I don't know what he laced them with but — I was trippin' all day,i bought some shoes from a drug dealer . i don't know what he laced them with but i was trippin'all day,22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
712748,fb13399ea015a8f88ddf1373f9870ac91e650f84,"I bought some shoes from a drug dealer! I don't know what he laced them with, but I have been tripping all day.","i bought some shoes from a drug dealer ! i don't know what he laced them with , but i have been tripping all day .",26,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
718181,fd027113584499b3412f85883a9125ad5846e3c5,"I recently bought shoes from a drug dealer I don't know what he laced them with, but I've been tripping all day.","i recently bought shoes from a drug dealer i don't know what he laced them with , but i've been tripping all day .",24,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
722291,fe788618db60969a869afbe0fc3059ea24091c82,I bought some shoes from a drug dealer....... I'm not sure what he laced them with but I've been trippin' all day,i bought some shoes from a drug dealer ...  i'm not sure what he laced them with but i've been trippin'all day,22,"shoe, drug, dealer","dealer, shoe, drug","dealer, drug, shoe",183
4953,01c985cb6360c4aca34899d79b72c544f5672ba5,"What is positive about Switzerland? I don't know, but the flag is a big plus","what is positive about switzerland ? i don't know , but the flag is a big plus",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
6814,027890c82ecaa56bbba737b2554f3b8b54ff50c0,"What's the best part about living in Switzerland? I don't know, but the flag is a big plus!","what's the best part about living in switzerland ? i don't know , but the flag is a big plus !",21,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
6837,027ab86200a93a454dc695556160e002c8aa7ba6,"What's the best thing about living in Switzerland ? Well, the flags a plus","what's the best thing about living in switzerland ? well , the flags a plus",15,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
8376,03067e1269a9928e7ad5471f977017d4d769cc9a,"What's the best thing about Switzerland? I dunno, but their flag is a huge plus.","what's the best thing about switzerland ? i dunno , but their flag is a huge plus .",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
8422,030c04c850e58e1c9f323d6dda0ff1419c5b383c,"What's your favorite thing about Switzerland? Well, the flags a big plus.","what's your favorite thing about switzerland ? well , the flags a big plus .",15,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
10186,03ac26e93293cf6bbae7e3d7c5f2d36bf1c2f855,"What's the best thing about Switzerland? No one knows, but the flag's a big plus!!","what's the best thing about switzerland ? no one knows , but the flag's a big plus !",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
10583,03d134a892768f939e76c4f815112a2def4bd3fb,"You know the best thing about Switzerland? I don't either, but their flag's a big plus!","you know the best thing about switzerland ? i don't either , but their flag's a big plus !",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
16027,05bbe4f04e6cb0f3b384109e6063097d984106d3,So is living in switzerland any good? I dont know but the flag is a big plus,so is living in switzerland any good ? i dont know but the flag is a big plus,18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
27777,09e226a7a407269fb0e4bc7b59b6b2272e1a44df,"What's one good thing about living in Switzerland? Well, the flag is a big plus.","what's one good thing about living in switzerland ? well , the flag is a big plus .",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
30099,0ab8bc482d2bd3be835765e55d796b63cd0b1307,"What's the best thing about living in Switzerland? I'm not sure, but the flag is a big plus.","what's the best thing about living in switzerland ? i'm not sure , but the flag is a big plus .",21,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
45997,105ee43e542d6e1ce9d67989b0dbd32ced6fbe74,"You know what the best part of Switzerland is — Well, the flag is a big plus","you know what the best part of switzerland is well , the flag is a big plus",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
49690,11a69a7f2d34b4f19b6031d68b1cfa8cb236edc7,"What's the greatest thing about Switzerland? Not sure, but the flag's a big plus.","what's the greatest thing about switzerland ? not sure , but the flag's a big plus .",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
51742,12599c7915edf02b22e0ea0d84412bbbd8b6afc6,"What's the best thing about living in Switzerland? I don't know, but the flag is a big plus.","what's the best thing about living in switzerland ? i don't know , but the flag is a big plus .",21,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
51819,1260478606ae30217d9e591fd654a84795ca37a8,"What's the best thing about Switzerland? I couldn't tell you, but I know that the flag is a big plus.","what's the best thing about switzerland ? i couldn't tell you , but i know that the flag is a big plus .",23,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
52549,12a46f6d69ca57161db430b7d392975debf49d0c,"What's the best part about Switzerland? I don't know, but the flag is a big plus....","what's the best part about switzerland ? i don't know , but the flag is a big plus ...",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
53765,13168b675d9abc5829d315a5e1ed7eaeb0dfbd9e,Whats the best thing about Switzerland? Their flag is a Big Plus,whats the best thing about switzerland ? their flag is a big plus,13,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
66120,1768354c4aec5d4de900b4c3a668c359316610b4,Living in Switzerland wouldn't be so bad. The flag is a plus.,living in switzerland wouldn't be so bad . the flag is a plus .,14,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
69162,187d1f237c2def1e766fbbfd44eb110c3bbd5a1b,What's the best thing about living in Switzerland? Well the flag's a big plus.,what's the best thing about living in switzerland ? well the flag's a big plus .,16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
70920,191bdde2e6f52198701f6e22133183851965688e,What's the best part about living in Switzerland? I don't know but the flag is a big plus.,what's the best part about living in switzerland ? i don't know but the flag is a big plus .,20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
72185,1988d734d36aeaf9a0c959b1e8898de3513805c7,"What's the best thing about Switzerland? Well, there's the flag. That's a big plus.","what's the best thing about switzerland ? well , there's the flag . that's a big plus .",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
75347,1a97689222c345fef86158b696d5fbaa7153f8c8,What do I love about living in Switzerland? The flag is a big plus.,what do i love about living in switzerland ? the flag is a big plus .,16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
88015,1f09d8ae048f17b1fdfa5ad6cc4e183c5d988034,"What is the best thing about Switzerland? I'm not too sure, but the flag is a big plus","what is the best thing about switzerland ? i'm not too sure , but the flag is a big plus",20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
91026,2020459c3cb40a9ef86cf7a14bac100e647c17b4,"What's the best thing about Switzerland? I don't know, but their flag is a huge plus.","what's the best thing about switzerland ? i don't know , but their flag is a huge plus .",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
100573,237c8aef6d4b7247c7ea1cbef7da450a480db7ac,"What's the best part about living in Switzerland? I don't know, but their flag is a big plus","what's the best part about living in switzerland ? i don't know , but their flag is a big plus",20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
104835,24ff8a1330064c3f82b0263d2d378656928d0d70,What is the best part of living in Switzerland — Well the flag is a big plus,what is the best part of living in switzerland well the flag is a big plus,16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
108361,2645fc6ae3d4d887550ea2f36df7c843c264fb4c,"What's so great about living in Switzerland? Well, the flag is a big plus.","what's so great about living in switzerland ? well , the flag is a big plus .",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
110722,270d59df814e6da9692ada47dbed2174e383fe82,What's the best part of living in Switzerland — I don't know but the flag is a big plus,what's the best part of living in switzerland i don't know but the flag is a big plus,18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
116181,2900b99ae14e6f066004eff3c2de828e4178faf0,Why should one move to Switzerland? The flag is a big plus.,why should one move to switzerland ? the flag is a big plus .,14,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
119920,2a456daa4076731d46caca704dbe67ed3e3d8a8d,I'm thinking about moving to Switzerland. Their flag is a big plus.,i'm thinking about moving to switzerland . their flag is a big plus .,14,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
131411,2e478b01a2c8ab2479c68c4b521fd796a1c92ade,i'm thinking about moving to switzerland it's flag is a big plus,i'm thinking about moving to switzerland it's flag is a big plus,12,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
140654,319727539ae5d4e8368ece3176249c279c04fd6c,"Why is Switzerland so great? Well, the flag is a big plus","why is switzerland so great ? well , the flag is a big plus",14,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
142884,325dca7b76ad4c9028e128b69457bba7b175b198,"What's the best thing about Switzerland? I don't know, but the flag is a big plus!","what's the best thing about switzerland ? i don't know , but the flag is a big plus !",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
150505,350cc6d9e8da914fe99cbc20103d0f14a620b200,"What's the best part about living in Switzerland? I don't know, but the flag is a big plus","what's the best part about living in switzerland ? i don't know , but the flag is a big plus",20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
151627,35799dc62096b925c35100e6b11e2fefe7b07504,"What is the best thing about living in Switzerland — Well you know, the flags a big plus","what is the best thing about living in switzerland well you know , the flags a big plus",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
154026,364c777b702a878024026ed8fd960b0331b6b145,"What's the best thing about living in Switzerland? I don't know, but its flag is a big plus.","what's the best thing about living in switzerland ? i don't know , but its flag is a big plus .",21,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
157626,378e02a8ff64cd24003c800fdf9ec6863be7cfd6,"What's the best part about Switzerland? I don't know, but their flag's a plus.","what's the best part about switzerland ? i don't know , but their flag's a plus .",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
163926,39cccb419f84dd3e3cac8cb133701470469cbfbb,"What's the best thing about Switzerland? I don't know, but their flag is a huge plus!","what's the best thing about switzerland ? i don't know , but their flag is a huge plus !",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
164400,39f725088431746915dd11137b83ba7378c5b179,"Can anybody share something nice about Switzerland? Well, their flag is a big plus","can anybody share something nice about switzerland ? well , their flag is a big plus",16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
164790,3a1ad4a2b5c635010cc9375853b591900ae457f7,Switzerland have got a new flag.. Thats a big plus,switzerland have got a new flag ...  thats a big plus,11,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
170096,3bfce8d6755708cdbef74cadcf4326aa1f7ef7e4,"What's the best thing about Switzerland? Don't know, but the flag's a big plus.","what's the best thing about switzerland ? don't know , but the flag's a big plus .",17,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
175459,3de0c1c3facbe3c90be3f4b466d82776b4832e88,"What's the best part about living in Switzerland? Well, actually I'm not sure, but the flag is a big plus.","what's the best part about living in switzerland ? well , actually i'm not sure , but the flag is a big plus .",24,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
178612,3ef8b311dedecc232e30ff7f3677be33de1608fd,"What's the best thing about Switzerland? I don't know, but their flag is a big plus.","what's the best thing about switzerland ? i don't know , but their flag is a big plus .",19,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
183442,40abc23a381cb9665e4f7130fd81644e84ed1ccd,What's the best thing about Switzerland I don't know but the flag is a big plus,what's the best thing about switzerland i don't know but the flag is a big plus,16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
189310,42baaa7bded25bcea86ecbbf54564ddde715a18e,"What's the best thing about Switzerland? I don't know, but their flag is a big plus","what's the best thing about switzerland ? i don't know , but their flag is a big plus",18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
192484,43d4a38056dc61f5546687a923934dd73e29077f,"What's so good about Switzerland — Well for one thing, their Flag's a big plus","what's so good about switzerland well for one thing , their flag's a big plus",15,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
199110,462f7745063eb0d34166d1857f1ae028360346a3,Whats the best thing about Switzerland ? I don't know but the flag is a big plus.,whats the best thing about switzerland ? i don't know but the flag is a big plus .,18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
199111,462f7745063eb0d34166d1857f1ae028360346a3,Whats the best thing about Switzerland? I don't know but the flag is a big plus.,whats the best thing about switzerland ? i don't know but the flag is a big plus .,18,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
206168,48b7287b01ff25dc90d4b5fac51c2c383bdd6ba3,Want to know what is good about Switzerland? The flag is a big plus,want to know what is good about switzerland ? the flag is a big plus,15,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
209398,49dbb0c3e3f152cf83c2e65b76c4aff733adf98f,"What is the best thing about living in Switzerland? I don't know, but the flag is a big plus.","what is the best thing about living in switzerland ? i don't know , but the flag is a big plus .",22,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
214251,4b84987d2ac6720ac723758589a6b6b96268ecc3,"What's the best thing about living in Switzerland? I don't know, but the flag is a big plus","what's the best thing about living in switzerland ? i don't know , but the flag is a big plus",20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
221792,4e28da5f1b341dde91a8c0e4fb6de629903166e4,"What's the best thing about Switzerland — Don't know, but the flag is a big plus","what's the best thing about switzerland don't know , but the flag is a big plus",16,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
228425,507edb483e1901950e9354acda1608a62775722a,What is one of the best things about living in Switzerland The national flag is definitely a big plus.,what is one of the best things about living in switzerland the national flag is definitely a big plus .,20,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
234230,528be9ea9b2a6b245978b925ee0c1d966a4d747a,What makes Switzerland so great? Idk but their flag is a big plus.,what makes switzerland so great ? idk but their flag is a big plus .,15,"flag, plus, switzerland","switzerland, flag, plus","flag, plus, switzerland",142
