combo,batch_prompt,joke_text,model_version
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","The bartender replied, ""Oh, it's just the peanuts – they're complimentary.""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","What did the prostitute say when her client asked for a refund because she didn't deliver on her promises? ""Well, you should've read the fine print – it said'services not included.'""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute start a garden? She wanted to grow some character.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","A prostitute walked into a bar and saw a guy with his head in the toilet. She asked, ""What's wrong?""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","He replied, ""I think I left my brain there last night.""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who's also a good listener? An ear-resistible therapist.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute get kicked out of the casino? She was caught cheating at pool.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","A prostitute went to the doctor and said, ""Doc, I've been feeling really down lately.""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","The doctor said, ""Don't worry, it's just a case of the Mondays – and maybe a little bit of the weekends too.""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute's cat join a band? Because it wanted to be a purr-cussionist for the wrong side of the tracks.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who does taxes? An accountant of affection.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my prostitute friend to show me her skills, but she said she's not working that cheap.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute bring a ladder to the party? She heard the drinks were on the house.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my prostitute friend to stop juggling, it's a high-risk profession.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who's also a great cook? A saucy affair.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute become a baker? She kneaded the dough.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute with a green thumb? A budding affair.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the prostitute why she was late, she said she got stuck in traffic on the highway to hell.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","Why did the prostitute start a garden? To grow some ""flower power.""",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who's an expert at yoga? Downward-facing hooker.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the prostitute if she had any spare change, she said she only deals in large denominations.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute start a blog? To share her stories of a lifetime.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who's an artist? A masterpiece of the night.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the prostitute why she had so many cats, she said they're her little clients.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute go to the gym? To pump up her hourly rate.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a prostitute who's an avid reader? A literary love.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the prostitute become a musician? She wanted to strike a chord.,Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the prostitute if she could give me a discount, she said sorry, I'm all booked up.",Llama-3.1-8B-Full
prostitute,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [prostitute].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","Why did the prostitute go to the beauty parlor? To get a makeover, but not a makeover of the heart.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike fall over? It was two-tired.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my bike to take a break, but it just kept on pedaling its own path.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why do bikes go to the gym? To get some more gear.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to buy a bike at a thrift store, but they said it was a little ""worn out.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My bike has a great sense of direction – it always knows how to steer clear of trouble.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to therapy? It had a lot of chain reactions.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","What did the bike say when it got tired? ""I'm wheel-y exhausted.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm reading a book about anti-gravity; it's impossible to put down, just like my bike when I forget to lock it up.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the cyclist bring a ladder with him? He wanted to take his ride to new heights.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm not arguing with you, I'm just explaining why my bike is better than yours.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why do cats hate bikes? Because they're paws-itively jealous of all the attention they get.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike that doesn't stop? A perpetual motion machine.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My grandma's bike is so old, it's been around longer than her husband's excuses.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why do bike messengers make great chefs? They're always in a hurry to deliver the goods.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","What did the bike say to the car? ""You're just a road hog.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the cyclist take his bike to the beauty parlor? It needed a chain makeover.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm not lazy, I'm just conserving energy for my next bike ride.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the party? Because it was a wheel good time.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike with a bad memory? A forgetful gear.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the doctor? It had a flat personality.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my bike to take me to the park, but it just kept pedaling in circles – I guess it wanted to spin a tale.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike fall over? It was two-tired.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm reading a book on anti-gravity; it's impossible to put down, but I'm not sure if I should ride my bike while reading it.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My bike is feeling a little wobbly today – I think it needs to get a grip on its life.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike that's having an identity crisis? A cycle of self-doubt.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to ride my bike through a museum, but the curator said I had to pedal elsewhere.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to therapy? It had a lot of chain issues.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my bike to be more considerate, but it just kept riding roughshod over my feelings.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm addicted to placebos, but my bike thinks I'm just spinning a wheel.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike join a gym? To get some more gear.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I took my bike to the doctor and said, ""Doc, I've got a problem."" He said, ""Don't worry, it's just a case of saddle sores.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the cyclist bring a ladder to the party? Because he heard the drinks were on the house.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My bike is having a midlife crisis – it's questioning its purpose in life and feeling a little wheel-less.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike with a bad memory? A forget-me-not.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the beauty parlor? It wanted a chain reaction makeover.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to start a bike-sharing program, but people kept taking advantage of it.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the amusement park? To experience the wheel good time.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my bike where it wanted to go for dinner, and it said, ""Any place that serves chain-restaurant food.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the cyclist break up with his girlfriend? She was always trying to pedal him into doing things he didn't want to do.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the art museum? To see the brush with greatness.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike fall over? Because it was two-tired.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my wife she was like a bike, but she didn't pedal back.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why do bikes have two wheels? In case one of them gets tired.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What did the bike say to the road? You're always so winding.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","A bike walked into a bar, and the bartender said, ""Sorry, we don't serve cycles.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why do bike riders make great neighbors? They're always willing to lend a wheel.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to therapy? It was feeling a little unbalanced.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What did the bike say when it got lost? I'm having a wheel good time trying to find my way.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the gym? To get some more gear.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike get kicked out of the movie theater? It was caught chain-reacting.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I love how bikes have gears, but my brain doesn't come with one.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go on a diet? It wanted to lose some weight and shift into high gear.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike that's always making mistakes? A wheel-good guesser.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the beauty parlor? It wanted a chain of hair extensions.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the doctor? It had a flat personality.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike get in trouble at school? It kept pedaling off track.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a bike that's an excellent listener? A gear-whisperer.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike join a band? It wanted to be the wheel-lead singer.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the party? It heard it was a wheel good time.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to the art museum? It wanted to see the gear-d pieces.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my bike it was broken, but it just needed some grease and a hug.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike go to therapy? It had a few screws loose.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to start a bike-sharing program, but people kept stealing my wheel deal.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","What did the bike say to the road? ""You're always paving the way.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm reading a book on anti-gravity; it's impossible to put down, but I'm not sure I can pedal to the next chapter.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the cyclist bring a ladder to the party? He heard the drinks were on the house.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My friend's bike is so old, it's been around longer than his memory.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",What do you call a group of bikes riding in unison? A well-oiled machine.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my bike where it wanted to go for dinner, and it said, ""Gear up, let's shift gears.""",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the bike fall over? It was two-tired.,Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My bike and I have a great relationship – we're always attached at the hip... or rather, the pedals.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I'm trying to start a bike-based business, but I keep getting stuck in the saddle.",Llama-3.1-8B-Full
bike,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [bike].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","What did the bike say when it got lost? ""I've got a chain reaction to finding my way back.""",Llama-3.1-8B-Full
