combo,batch_prompt,joke_text,model_version
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I loved it, and it responded, “That’s sweet, but I’ve already committed to winter.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket doesn’t believe in love—it says relationships are just seasonal trends.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I once tried to explain quantum physics to my jacket. It said, “I’m not even sure what’s inside me anymore.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so loyal, it once stayed behind during a snowstorm to guard my clothes.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it could keep a secret. It said, “Only if you promise not to tell anyone I’ve seen better days.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket has a PhD in fashion theory, but nobody ever asks for its opinion.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I wore my jacket to a job interview and the interviewer said, “You’re hired… but only if you bring your jacket.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket once tried to quit being a jacket and become a hat. It failed—no one wanted a hat with sleeves.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was cold, and it said, “I’ve been there—literally.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket has an anxiety disorder—it constantly worries about being replaced by a sweater.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I walked into a room and my jacket whispered, “They’re all staring at me again. Why can’t they see I’m just a jacket?”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket accused me of emotional abuse because I keep taking it off when I’m nervous. I said, “But you’re not even human!” It replied, “Exactly.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was feeling down, and it said, “Don’t worry, I’ve got your back.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket has seen things—things it can’t unsee. It’s been through a lot.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to impress my date by wearing my favorite jacket, but she just said, “That’s not a jacket, that’s a life choice.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so stylish, even the wind asks for directions when it passes by.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",I once dated a jacket. It was a serious relationship—until it started flaking off in the rain.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it wanted to go on a hike, and it said, “Only if you promise not to sweat on me.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket doesn’t just keep me warm—it keeps my secrets too. It’s very discreet.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was cold, and it replied, “Well, at least you’re not wearing my feelings.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",I used to think my jacket was just fabric. Now I know it’s a survivor of multiple fashion crimes.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once told me, “I’ve been through more than your ex.” I believe it.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to apologize to my jacket after I spilled coffee on it, but it just gave me the silent treatment—literally.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket doesn’t need therapy. It’s already lived through three seasons of emotional turmoil.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was having a bad day, and it said, “At least you’re not stuck in the dryer with me.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so loyal, it still smells like the last person who wore it… and I don’t even know who that was.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I offered my jacket a drink, but it said, “No thanks—I’m already soaked.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it believed in love, and it said, “Only if it comes with a warranty.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once saved me from a bear. Turns out, it wasn’t the bear I should’ve feared.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I brought my jacket to therapy. The counselor said, “Your jacket seems emotionally unavailable.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so full of stories, I think it should write a memoir titled *Sleeves of the Past*.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was going to quit being cold, and it said, “Finally. I’ve been waiting since 2017.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was feeling down, and it said, “Don’t worry, I’ve got your back.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket has seen more drama than a soap opera—especially when I wear it to family dinners.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it wanted to go on a date. It said, “Only if you promise not to unzip me too soon.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so stylish, even my ex still wears it… ironically.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to give my jacket a hug, but it said, “Sorry, I’m already taken by my zipper.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once told me it was tired of being worn. I said, “You’re not even old!” It replied, “I’ve been through three winters!”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was cold, and it said, “Then why are you wearing me like a metaphor?”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket has a great sense of humor—it always cracks me up… especially during thunderstorms.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I lost my jacket in the woods, and now it’s the only one who knows where the trailhead is.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket accused me of stealing its warmth. I said, “But you’re made of polyester!” It said, “Exactly—emotional damage.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it could keep a secret. It whispered, “Only if you promise not to tell anyone I’ve been in a snowball fight.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket is so loyal, it once stood between me and a grizzly bear… then immediately went into hibernation.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was feeling exposed. It said, “Relax, I’ve got you covered—literally.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once broke up with me because I kept leaving it behind at bars. “You’re emotionally unavailable,” it said.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to explain my feelings to my jacket, but it just zipped itself shut and said, “Not today, I’m busy being a coat.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket has a PhD in emotional support, but only if you’re wearing it while crying.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it believed in love. It said, “Only if it comes with a warm lining and no commitment.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket started dating my hat. Now they’re inseparable—though I’m pretty sure the hat’s just using it for warmth.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I wanted to be free. It said, “Then why are you still buttoned up?”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once saved my life—by reminding me I forgot my keys. “You’re not going anywhere without me,” it said.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was feeling down, and it said, “Don’t worry, I’ve got your back.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket started dating my scarf—turns out they were already engaged.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to explain why I wear my jacket inside out, but it just didn’t *fit* the narrative.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket accused me of stealing its style—it’s been wearing my confidence all week.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it wanted to go on a date, and it said, “Only if you promise not to take me off.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I once had a fight with my jacket over who wore the pants—turns out, we both did.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket broke up with me because I kept saying “I’m cold,” when I meant “I’m emotionally distant.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket it looked sharp, and it replied, “That’s because I’ve been *buttoned* up for years.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket filed a restraining order after I left it in the car during a thunderstorm.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it believed in love, and it whispered, “Only if it comes with a warm lining.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket got promoted at work—now it’s the lead *coat* of the department.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to apologize to my jacket for forgetting it at the gym, but it just gave me the silent treatment… like a *frozen* shoulder.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket says it’s tired of being “just” a piece of clothing—it wants to be a *star*.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I loved it, and it said, “That’s sweet, but don’t get too close—I’m still *zipped* up.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket went to therapy—apparently, it has issues with emotional *layering*.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",I found a note in my jacket pocket: “I miss the days when you wore me only for warmth… now you’re using me for fashion.”,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket challenged me to a game of hide-and-seek—won by default, since I can’t find it.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it felt appreciated, and it said, “Only when you’re wearing me, which is rarely.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket sued me for emotional neglect—says I never gave it a proper *hanger* life.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I’d always protect it, and it said, “Good. Because I’ve been through *three* seasons of heartbreak.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was feeling down, and it said, “Don’t worry, I’ve got you covered.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket has seen things—like me crying in the rain while trying to impress someone at a coffee shop.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it wanted to go on a date, but it said, “I’m already committed to my hanger.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once tried to quit because it felt underappreciated—now it’s just hanging around, emotionally unstable.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket, “You’re not just a piece of clothing, you’re a statement,” and it replied, “I know, I’ve been through three breakups.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket started therapy after realizing it only gets worn during emotional crises.,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I found my jacket missing yesterday. Turns out, it ran away to become a fashion model in Milan.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket says it’s not cold—it’s just “chilly with a side of drama.”,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to apologize to my jacket for leaving it in the car all week, but it’s still giving me the silent treatment… literally.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket says it’s not frumpy—it’s just “structured with intention.”,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket why it always looks so confident, and it said, “Because I’ve never had to explain myself to a zipper.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket once saved me from a bear attack—turns out, it was just a raccoon wearing a fake fur coat.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my jacket I was going through a tough time, and it said, “Well, at least you’re not stuck in a closet like me.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket has a secret: it used to be a tuxedo, but now it’s just a walking metaphor for failed relationships.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I caught my jacket whispering to my pants, “We could run away together… they’d never find us.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket says it’s not old—it’s “vintage with a story.”,Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to wear my jacket to a job interview, but it kept saying, “I’m not ready to be judged again.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My jacket accused me of being “too casual” and then walked out… literally, it fell off the chair.",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my jacket if it believed in love, and it said, “Only if it comes with a warranty.”",Qwen3-30B-A3B
jacket,"Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [jacket].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",My jacket says it’s not a hoarder—it’s just “collecting memories.” (Mostly from last winter.),Qwen3-30B-A3B
"dill, pickle","Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [dill, pickle].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told my therapist I keep feeling pickled. She said, “That’s just your dill-usion.”",Qwen3-30B-A3B
"dill, pickle","Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [dill, pickle].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","My relationship is like a dill pickle—sour, crunchy, and always in the fridge.",Qwen3-30B-A3B
"dill, pickle","Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [dill, pickle].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.",Why did the dill pickle break up with the cucumber? It felt too *cucumber*-ly attached.,Qwen3-30B-A3B
"dill, pickle","Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [dill, pickle].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked my friend if he wanted to go on a date. He said, “Only if it’s dill and not sour.”",Qwen3-30B-A3B
"dill, pickle","Write exactly 20 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [dill, pickle].
Format: Output a numbered list from 1 to 20.
Constraints: No intro, no outro, no explanations. Just the jokes.","I tried to start a band called “The Dills,” but we didn’t have enough *pickles* for the rhythm section.",Qwen3-30B-A3B
