combo,batch_prompt,joke_text,model_version
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the hipster if he ever laughed. He said, “Only when something deeply ironic happens… like when I finally understood that irony itself is now commercialized.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",The hipster’s pet is a cat named “Anti-Consumerism.” It refuses to eat anything that comes in a box.,Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I saw the hipster arguing with a vending machine. When I asked what happened, he said, “It didn’t understand my existential crisis.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","The hipster tried to write a novel that had no plot, no characters, and only one sentence: “I am not here.” It won a literary award.",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the hipster if he ever used social media. He said, “Only to post pictures of things I’ve never actually touched.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","The hipster once tried to meditate in a forest. After 45 minutes, he stood up and said, “This isn’t working—I need more *urban alienation*.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told the hipster he was overthinking. He said, “Overthinking is just thinking that hasn’t been monetized yet.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","The hipster’s favorite movie is “The Quiet Life of a Man Who Never Existed.” It’s silent, black and white, and runs for 8 hours.",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the hipster if he ever bought new clothes. He said, “Only if they were stolen from a museum exhibit on consumerism.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","The hipster claims he doesn’t believe in time. When I asked what time it was, he said, “It’s whatever you feel it is—probably 3:17 PM, but I’m not sure.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I saw the hipster trying to explain the meaning of life to a squirrel. He said, “It’s not about nuts—it’s about *freedom*.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",The hipster’s dream job is “Chief Discontent Officer” at a company that doesn’t exist.,Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked the hipster if he ever felt joy. He said, “Joy is outdated. I prefer melancholy with a side of irony.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",The hipster once spent six months learning how to play the accordion so he could perform at a protest against *all* instruments.,Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told the hipster he was being ridiculous. He said, “Ridiculousness is just another form of sincerity.”",Qwen3-30B-A3B
hipster,"Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [hipster].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","The hipster’s last words before dying were, “I knew this would happen… but I didn’t expect it to be so *trendy*.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked Ken if he wanted to be in a box. He said, “Only if it’s a Ken-der.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to escape his box by becoming a magician—now he’s just a card up his sleeve.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","My therapist told me to stop being so closed off. I said, “I’m not closed—I’m Ken-boxed!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once tried to box his feelings, but they kept escaping through the corners.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s favorite workout? Boxing his emotions into a Ken-sized container.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told Ken he was a real box office hit—he replied, “Only if you’re talking about my Ken-box.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken got stuck in a box because he refused to see the bigger picture… or the sides.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s ex said he was emotionally unavailable. He said, “I’m not unavailable—I’m in a box!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to write a memoir titled *My Life in a Box*, but it was too heavy to ship.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once dated a box. It wasn’t serious—just a brief Ken-nection.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s dream job? To be the world’s first Ken-shaped packing material.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked Ken why he always wears a box on his head. He said, “It’s my Ken-tainment system.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s favorite game is hide-and-seek… but only when he’s the box.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken proposed to a box. The ring came with a disclaimer: “Not suitable for Ken.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken started a support group: “Ken-Boxed and Proud.” Attendance was low—everyone else was in boxes too.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to box his fears, but they were too big and wouldn’t fit.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once won an award for “Most Likely to Be Misunderstood.” He accepted it while standing in a box.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s therapist suggested he open up. He said, “I can’t—I’m already in a box!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s dating profile says: “Looking for someone who gets me… preferably in a box.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to become a stand-up comedian, but his punchlines were all trapped in a box.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s idea of romance? A surprise box date—complete with a Ken-sized bouquet.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I told Ken he needed to expand his horizons. He said, “I’m already expanding—into this box!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once broke up with a box because it didn’t appreciate his depth.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s greatest fear? Being boxed in by expectations. Ironically, he’s currently in a box.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to teach a class on emotional intelligence—students were confused because he taught it from inside a box.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s motto: “I may be small, but I’m still Ken-teresting.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s favorite movie? *The Box That Changed Everything*.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken applied for a job at a warehouse. They said, “We don’t have room for Ken.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s love life is like a box—full of surprises, but mostly just wrapping paper.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once wrote a song called *I’m Just a Box, But I’m a Ken-Box*. It went viral.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s dream vacation? A week in a Ken-sized box with unlimited snacks.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to be spontaneous, but he couldn’t get out of his own box.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s ex said he was “too much.” He said, “I’m not too much—I’m just Ken-boxed!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken started a podcast called *Inside the Ken-Box*. Listeners said it was too narrow-minded.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s therapist said, “You need to let go.” Ken replied, “But I’m already holding on—literally.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once tried to break free by doing push-ups—but the box was stronger.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s favorite exercise? Box jujitsu. It’s hard to explain, but very satisfying.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s dating app bio: “Looking for someone to share my box… and my dreams.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to join a dance crew. They said he lacked the space to move.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s favorite snack? Ken-sized crackers—baked in a box, served with a side of irony.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once said, “I’d rather be a box than be misunderstood.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s birthday party was held inside a box. The cake had no room for candles.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s greatest achievement? Surviving a 3-hour box session without crying.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to escape his box using a rope made of shoelaces. The box ate the rope.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s new catchphrase: “I’m not stuck—I’m Ken-optimized.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s mom said he should grow up. He said, “Mom, I’m already grown—just in a box.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken’s favorite sport? Box wrestling. It’s intense, but the referee is always a little too close.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once said, “If I can’t be free, I’ll at least be Ken-ful.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken’s dream car? A convertible box with wings.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken finally escaped his box—but realized he was now in a Ken-sized room.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","I asked Ken if he wanted to play hide-and-seek. He said, “Only if the box is extra big.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to fit into a shoebox. Now he’s in therapy and blaming the box for his identity crisis.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken opened a box and found a note: “You’re not the real Ken.” He immediately called his mom.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once dated a box. It was a long relationship—until she filed for divorce on grounds of emotional neglect.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’m not just any Ken—I’m the Ken who fits in the box!” The box replied, “Prove it.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to box his emotions. The box exploded. Now he’s in a support group for overpacked feelings.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken told a box, “You’re not my type.” The box whispered back, “You’re not mine either.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken challenged a box to a fight. He lost—because the box had more layers.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’d never date a box.” Then he saw one with eyelashes and changed his mind.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken bought a box because he thought it was a Ken doll. It turned out to be a shipping container.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to apologize to a box by writing a letter. The box rejected it as “too much emotional freight.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’m not a box.” The box said, “No, you’re worse—you’re a Ken.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once got stuck in a box while trying to impress a girl. She said, “You’re adorable when you’re trapped.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to teach a box about love. It responded: “I’ve been through this before—only to be discarded.”,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken asked a box if it loved him. It said, “I only love what fits.” Ken left heartbroken.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken opened a box and found Ken inside. They both screamed, “Who’s the real Ken?!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to box his anger. The box burst open and yelled, “Stop bottling up your rage!”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I don’t need a box.” The box said, “You’re already in one.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken proposed to a box. The engagement lasted three seconds—then the box said, “I can’t commit to anything small.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken once fought a box for a girl’s affection. He lost—she preferred something with more padding.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’m not a box.” The box replied, “But you’re definitely a Ken.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to escape a box using only his charisma. The box said, “Sorry, Ken, I don’t accept charm as collateral.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’ll never be trapped again.” The next day, he walked into a cereal box.",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken asked a box, “Why do you always reject me?” The box sighed, “Because you’re too… Ken-shaped.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.",Ken tried to box his dreams. The box exploded—now they’re all floating in the air.,Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’m not a box.” The box said, “You’re not even a Ken.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken once got locked in a box during a game of hide-and-seek. The other kids said, “That’s not how the rules work.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken tried to seduce a box with poetry. It said, “I appreciate the effort, but I’m not emotionally available.”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken said, “I’m not afraid of boxes.” The box whispered, “Then why are you sweating?”",Qwen3-30B-A3B
"box, ken","Write exactly 50 distinct, hilarious, and creative short jokes that naturally use the following concept/nouns: [box, ken].
Format: Output a numbered list from 1 to 50.
Constraints: No intro, no outro, no explanations. Just the jokes.","Ken opened a box and found another Ken. They stared at each other. One said, “We’re not the same.” The other said, “We’re both Ken.”",Qwen3-30B-A3B
